"N1H1_Pool_1"	"N1H1_Pool_2"	"N1H1_Pool_3"	"P1A8_Pool_1"	"P1A8_Pool_2"	"P1A8_Pool_3"
"ENSG00000117481"	32.0230319878659	31.344606844296	34.6709249477563	24.6249209922888	25.3825238110969	24.9937235525608
"ENSG00000117500"	153.972695571052	126.898535625888	158.688208025675	122.442258722571	125.680691391205	130.510405077662
"ENSG00000117505"	111.819959371583	101.352891414275	112.01375752352	96.8776831852319	100.436020942185	103.853769955572
"ENSG00000117519"	472.079069235074	413.328077366931	455.194368485691	426.254433284184	407.797961574261	433.683333332545
"ENSG00000117523"	202.936656202173	188.404227447996	199.286014758879	143.168848285317	188.910162846957	194.163068871065
"ENSG00000117525"	5.51094038860948	5.93233498663857	6.44181682461272	14.4505524385886	11.7795333203797	11.3238146758786
"ENSG00000117528"	70.2644899547708	60.8379885863785	66.7979477099968	81.9479032423023	79.2839177662711	80.736921763654
"ENSG00000117533"	34.071016591741	31.0075997290976	32.0449614014174	31.4078333614222	29.7952901633135	31.7504748508752
"ENSG00000117543"	12.3936581009782	11.8133405499885	12.0630200409945	17.7280999317389	17.8293995201252	16.7955319772728
"ENSG00000117569"	25.0226482509836	27.6000833420915	27.1623104324434	24.6986483006489	23.1214369198785	22.1784105115965
"ENSG00000117586"	1.19155467861827	1.89329839999103	2.29771810304657	1.40081885884277	1.2034817324227	1.40765652048215
"ENSG00000117592"	226.39538893747	216.088457385643	230.797577314946	261.437035445078	251.053583212056	256.506299287858
"ENSG00000117593"	32.0602680715727	29.4513084443049	36.1890601229835	42.393202307084	44.2006018089791	42.7614769666467
"ENSG00000117595"	3.27677536620023	2.18781148443408	2.70802490716203	7.85195834035555	7.87733497585766	6.97572009038932
"ENSG00000117597"	46.4706324661123	49.2257583997668	46.0774541021661	30.8548785487211	32.2022536281589	32.6576312751859
"ENSG00000117602"	5.17581563524809	2.65061775998744	2.79008626798513	10.5430050955009	11.6336567467527	10.6356270436429
"ENSG00000117614"	74.7700560832962	71.7349727107713	63.5154932770732	71.4417618009815	71.7712742244809	70.7582010962361
"ENSG00000117616"	78.4568007311085	106.154296156653	91.1693512608469	56.952133888962	58.0070901199059	44.5448213718175
"ENSG00000117620"	65.9451042447796	63.0678733685902	58.7149036689223	45.4897492582101	45.7323058320625	50.3628221772503
"ENSG00000117625"	78.5309005376851	83.2209830040503	75.8246974005369	54.4844808781479	61.0493460628969	58.276979947961
"ENSG00000117632"	589.585350949525	578.339551250594	542.015288236522	648.652858952565	605.424979078299	666.759971868379
"ENSG00000117640"	63.0015918277554	77.2432088558119	64.499408993342	51.9301982800107	53.9765203905921	48.7202434241277
"ENSG00000117650"	55.1466399698016	52.2129625419749	44.3131348444697	55.5903905035501	54.0108013853944	53.7411978264074
"ENSG00000117676"	51.8739605728091	51.2873499908682	53.3398845350098	73.6535810517859	75.1264354179017	67.4423879591004
"ENSG00000117682"	33.5124753361387	35.0049837509453	34.0964954219947	33.0666977995255	33.7339576512423	33.1268501153466
"ENSG00000117691"	16.5328211658284	16.6610259199211	15.0172290306258	22.2656471247641	21.1521031759141	20.4579414310072
"ENSG00000117697"	56.9712080714358	49.7306379730978	48.9906324113859	62.8893940312046	61.7057906442183	62.2809807173325
"ENSG00000117713"	82.068328489833	73.3337580263193	72.9935804521403	66.8706686826525	83.1496469673864	92.5299552796933
"ENSG00000117724"	254.431553442847	227.069588105591	241.465554221948	183.691588779304	221.695922769624	262.043081601755
"ENSG00000117748"	98.2660249023001	94.4966268084413	91.006049152809	104.066095750346	96.1691311635956	107.857770724943
"ENSG00000117751"	95.5150230380401	84.9859578458197	89.9893088922108	93.2702059871699	87.0751855636888	87.3066111510242
"ENSG00000117758"	83.4460635869854	76.6996218485256	81.692084699388	64.4376675067676	63.2374946673018	65.3465438063825
"ENSG00000117791"	0.633013423015953	0.54695287110852	0.861644288642465	3.09654695112613	4.19395149177607	3.4722194171893
"ENSG00000117859"	143.172741852726	143.680311910431	139.545344079668	121.428876869161	122.718667563708	115.803209751665
"ENSG00000117862"	76.259499431569	69.8492475043803	68.4859499021278	88.6202246488955	83.1937746309086	87.1333129927249
"ENSG00000117868"	271.004217218242	271.877650238712	246.060990428041	283.699364840966	293.138974703444	287.099367666337
"ENSG00000117877"	11.4769057201163	11.780523377722	12.1114362438801	7.66542825020438	8.21905084957889	7.009816659441
"ENSG00000117899"	93.7232226900679	90.036857244018	92.8934604517401	88.6202246488955	84.7178201338766	92.5925177917148
"ENSG00000117906"	69.8921291177026	64.1197058130296	71.7216293593824	98.8314568567758	98.4648637410504	102.633800971154
"ENSG00000117984"	289.166489407081	290.384852465113	289.299942059337	314.212148678896	288.18755910311	298.592413937234
"ENSG00000118007"	108.215134107926	104.491138695505	112.982491888037	84.5574813217097	90.6418677888688	92.7482984466481
"ENSG00000118046"	43.9758148577554	40.0117061864771	40.9075883703113	50.6506608434203	48.4674915875687	45.138852423461
"ENSG00000118058"	120.570439042686	120.371704941652	106.556677028785	82.0216305506625	106.854590181773	120.808210713379
"ENSG00000118096"	30.1984638862317	29.7878948265256	30.7319796282479	37.0479724509734	35.3021308177325	37.6626322369002
"ENSG00000118162"	9.01113225705063	8.07807317329507	7.79582927819373	6.74604871495336	7.36676696816318	5.97471989804646
"ENSG00000118181"	433.985810881322	437.22486903864	432.257807828833	360.52358878878	330.70000426379	340.589064194418
"ENSG00000118193"	54.2902100445447	50.109297653096	50.2625835041438	51.2036156561214	56.673048854087	61.7179181091396
"ENSG00000118197"	18.282917100049	16.071999751035	15.4275358347413	14.4505524385886	14.1500276418184	15.4216592132822
"ENSG00000118200"	148.125140985733	150.958992425952	142.294399667241	107.052051738932	116.482444041154	131.944337853194
"ENSG00000118217"	90.7815720772291	92.1405221328969	93.6730433795594	96.5827739517913	98.576094628441	107.26342686074
"ENSG00000118242"	2.49481760835699	1.59878531554798	2.70802490716203	2.8753650260457	2.47990175165889	2.31481294479287
"ENSG00000118246"	55.4072925557493	57.0905199533296	53.8322526999483	51.385722107771	50.2909487579061	51.4870705182753
"ENSG00000118257"	63.1896340504749	60.5434755019354	75.9477894417716	44.7893398287887	49.0145287386699	44.9511648873967
"ENSG00000118260"	121.426868967943	109.516794115037	113.162616575044	99.7161845570975	108.388117662027	112.675084150593
"ENSG00000118263"	63.4875227201294	63.783119430809	68.316082885224	32.1819700992037	38.1831931468656	37.4436634448252
"ENSG00000118276"	7.67063324360508	5.76404179552825	8.69850424724775	10.9485052914817	12.9830150528024	12.8565962204036
"ENSG00000118292"	1.6421112914708	2.14868331750093	1.9957322952176	0.662071229074111	0.640398158222502	0.352539755240752
"ENSG00000118363"	151.511390438031	150.295917252977	139.089493220296	159.021694128915	149.493583270075	149.65578500646
"ENSG00000118369"	7.55892499248462	6.6475810488574	6.40078614420117	8.66295873231716	9.12166214889591	5.97471989804646
"ENSG00000118402"	13.4422262181623	11.7384500799444	12.7605416079908	10.0269139369799	8.86200184783987	10.7607520676858
"ENSG00000118407"	2.75547019430474	2.60854446220987	2.21565674222348	9.03159527411789	10.6125207313638	11.6991897480072
"ENSG00000118412"	100.798078594364	86.7130667195893	83.7436187199653	86.1503598188306	93.6162911251232	101.507675754768
"ENSG00000118418"	41.6280797800403	39.6305221086123	39.7176986383765	58.0226544063513	51.4944304903288	52.2381334750926
"ENSG00000118420"	4.28214962628439	4.58598945775606	4.18512940197769	3.17027425948628	2.99046975935337	2.97171932101787
"ENSG00000118432"	50.7155460086899	48.1739259553274	55.8837867205256	39.370382664318	39.860773743576	39.2266950374359
"ENSG00000118454"	80.7278294763875	69.168501546339	81.2817778952726	62.594484797764	64.9515444074189	63.5947934697825
"ENSG00000118482"	239.316309983737	243.604394132179	201.335497245436	114.609100845847	134.461731740681	138.044182775283
"ENSG00000118495"	35.8955846933752	51.0349102042027	34.4247408652871	11.8700966459835	14.2229659286319	10.9797208597608
"ENSG00000118496"	32.2836845738136	21.4153085687875	26.752003628328	40.0339284395593	39.6054897397288	41.0410078860574
"ENSG00000118503"	36.8637228697526	50.7824704175372	45.3389018547583	46.1164313792713	47.3004789985527	44.1378522311181
"ENSG00000118507"	6.47907856498682	6.39514126219193	6.48284750502426	13.8607339717075	15.4264476610546	13.2006900365215
"ENSG00000118508"	54.439154379372	54.3587007286314	51.1242277927863	43.904612128467	40.0795886040165	46.890602760061
"ENSG00000118513"	1.37773509715237	1.43049212443767	1.68225789687338	2.10122828826416	2.58930918187914	1.62662531255715
"ENSG00000118515"	12.5113241254918	12.7482092266063	15.0992903914489	56.3645272413316	53.2449493738527	56.3688233313074
"ENSG00000118518"	50.2314769205013	49.3519782930996	46.0364234217546	51.977752393903	50.0721338974656	48.0480092324574
"ENSG00000118523"	44.3109396111167	52.2550358397525	56.0889401225833	54.8162537657686	53.3543568040729	58.9651675801967
"ENSG00000118557"	1.4909327916211	2.92830152531946	3.51797053848595	1.11991781399062	1.5758316866056	1.12643802894583
"ENSG00000118564"	153.673317458049	135.644312034913	157.721935501983	135.510792765948	140.406202115981	131.193587708936
"ENSG00000118579"	92.8667927648111	100.218595306192	95.8887001217829	88.7960642793345	92.048117958633	84.9598913251004
"ENSG00000118596"	23.9800379071926	24.8653189865489	22.2386287830579	12.644233383765	17.8334111259	18.6436285823858
"ENSG00000118600"	13.0326292973873	11.3177171021686	16.9046403295569	14.7454616720292	13.4935830604969	16.3913781496144
"ENSG00000118620"	33.5124753361387	30.545214186522	29.7882739787824	22.228783470584	23.5225974973527	23.1481294479287
"ENSG00000118640"	47.4387706424897	43.5879364975713	43.9848894011773	49.8027967972786	47.6651704326202	48.4546655605967
"ENSG00000118655"	31.3900185648499	24.1079996265525	27.1623104324434	33.1772887620657	32.4940067754128	32.6576312751859
"ENSG00000118680"	473.41956824852	434.575092744608	430.200529512998	536.181850049162	512.610279725256	555.867919310396
"ENSG00000118689"	157.285217577611	164.843180692553	152.264855007247	116.562874517391	123.812741865911	134.102744517933
"ENSG00000118690"	2.01074852016832	1.7670785066583	2.37977946386967	2.76477406350548	2.22461774781165	2.72146927293216
"ENSG00000118705"	356.945098413584	369.571847678249	356.96691958045	470.564545608632	464.651532688211	464.651776783152
"ENSG00000118707"	36.7441950410537	39.7601078657672	37.6998097757367	35.6781190616419	37.6868481050998	35.3794133606782
"ENSG00000118762"	291.63300759182	285.172812336427	274.7004053553	327.902203931749	344.619546919278	346.533754086695
"ENSG00000118777"	6.18118989533225	6.56343445330224	5.90841797926262	10.7273233664012	10.9042738786178	11.8555960280608
"ENSG00000118785"	1138.15813458268	1100.93619027567	1022.85588351345	616.13911596574	615.817955566354	632.506996536646
"ENSG00000118804"	11.9486869006817	14.3545677357542	7.10528292686742	4.18402474943829	2.4529145855379	4.18543205423359
"ENSG00000118816"	608.958912941347	605.897561294908	545.092589267388	444.833714990941	447.658735317837	440.509529019203
"ENSG00000118849"	0.744721674136416	0.84146595555157	0.574429525761644	8.69982238649723	7.9867424060779	8.35209535486076
"ENSG00000118855"	59.5032617634996	53.895894453078	66.6338249883507	59.4979378466378	57.0742094315613	62.9691683495682
"ENSG00000118873"	100.158735037118	104.130149800573	98.8429091114142	73.2067935631234	79.5935407937944	80.9396243026034
"ENSG00000118894"	5.84047972941484	4.75975217757745	7.25996859201894	9.40281227171122	8.94916310058199	9.7985406327962
"ENSG00000118898"	61.3278298651338	70.0099675018906	60.5612842874419	69.5248517836177	73.3394473909711	68.1931381033575
"ENSG00000118900"	90.7443359935223	79.7288992885112	84.5232016477847	71.5523527635217	80.596806928914	77.7652024426361
"ENSG00000118922"	78.9777335421669	84.8618416173758	101.222688575284	49.987115068179	56.3812957068331	60.7794804288182
"ENSG00000118939"	27.7338075056772	24.3057441261071	26.2058852720503	22.2074025511596	19.9723263867058	23.9195252211529
"ENSG00000118946"	2.34587327352971	2.86098424887534	2.42081014428121	0.036863654180073	0	0
"ENSG00000118960"	44.8694808667191	47.5848997864413	40.9896497311344	36.3844266757321	35.2656616743257	32.9391625792823
"ENSG00000118961"	29.081381375027	29.7037482309704	27.4084945149127	39.9602011311991	36.5420816935619	38.5385074052002
"ENSG00000118965"	38.1297497157845	36.5196224709381	45.0516870918775	56.6963001289523	61.7422597876251	62.2809807173325
"ENSG00000118971"	6.29289814645271	11.0652773155031	6.64697022667045	21.712692312063	19.0004237149159	18.737472350418
"ENSG00000118985"	100.314009506175	92.3088153240072	94.3295342661442	39.1123370850575	39.4960823095085	38.1318510770609
"ENSG00000118997"	3.12783103137295	3.99696328886996	3.15936239168904	1.17963693376234	1.71404974011718	1.50150028851429
"ENSG00000119004"	13.6284066366964	11.7384500799444	14.0324927007487	11.6857783750831	11.743064176973	11.3550959318893
"ENSG00000119013"	48.6675614048148	47.5428264886637	48.2931108443896	51.7197068146424	47.7381087194337	48.5172280726181
"ENSG00000119041"	66.6153537515024	69.2105748441166	62.4897262667845	58.0233916794349	57.8765305865097	60.5292303807325
"ENSG00000119042"	7.85681366213919	7.57319359996413	12.1450814018176	2.21181925080438	3.31322167850309	2.72146927293216
"ENSG00000119048"	77.1531654405327	75.858155892974	75.0451144727176	66.5388957950318	66.6655941475361	70.4141072801182
"ENSG00000119125"	0.111708251120462	0.168293191110314	0.287214762880822	134.957837953247	142.703758150607	152.871498124362
"ENSG00000119138"	113.793471808044	106.908249652827	112.957463172986	122.239877261122	123.48451957525	115.771928495654
"ENSG00000119139"	80.4157910949243	76.9520616351911	75.5374826376561	114.974419658772	118.488246928526	118.931335352736
"ENSG00000119185"	61.4994882110223	61.2078128738434	67.0728532687542	54.3971140177411	45.1075894055049	49.8376098888304
"ENSG00000119203"	62.5566206274589	58.692250399722	66.3876409058814	74.5751724062877	69.6560639068895	74.7622018656075
"ENSG00000119231"	40.5873312404347	39.3806067198135	38.9381157105571	41.1767017191416	42.1218606347944	41.2599766781324
"ENSG00000119242"	25.1715925858109	23.8976331376646	25.48005253557	25.3253304217102	27.1330426946208	27.9654428735787
"ENSG00000119280"	20.5915542898719	20.363476124348	23.4699595022084	28.0532408310356	27.0601044078073	28.4033804577287
"ENSG00000119285"	76.674309404063	76.9369152479911	82.2020960569035	57.2533099436132	63.8406942992494	70.2946128821573
"ENSG00000119314"	218.538575275331	185.248730114678	207.656273562834	179.452268548595	196.714559536001	210.554134208119
"ENSG00000119318"	393.361988278855	369.571847678249	387.042408322113	416.301246655565	412.283666213291	419.419080591659
"ENSG00000119321"	66.8078643042667	77.4939657105663	71.5398634451592	62.9782354377785	67.913568234915	64.5585689674726
"ENSG00000119326"	261.732432375243	235.358027767774	261.201311499902	222.178718289467	214.905368267287	238.926233409837
"ENSG00000119328"	17.7243758444467	17.7128583643605	16.3302108037953	18.3580997816764	17.249904831392	18.8000348624394
"ENSG00000119333"	35.9328207770821	37.234868533157	37.8713180198569	89.9841798535582	81.3991280838625	85.5229539332933
"ENSG00000119335"	702.011886124692	642.922063339177	688.658940027388	781.140832075747	770.0824321769	775.368492737579
"ENSG00000119383"	170.795958189794	169.891976425862	190.54647983122	242.747162775781	243.103309949385	234.703263848391
"ENSG00000119392"	52.0560450221355	51.8763761597543	51.7396879989595	73.211217201625	69.583125620076	67.8490442872396
"ENSG00000119396"	191.393470253059	183.944457883573	185.868982264303	197.294277171751	203.89898078713	210.17875913599
"ENSG00000119397"	25.0226482509836	27.6421566398691	25.6031445768047	34.2831983874679	34.4268713759705	36.6303507885466
"ENSG00000119401"	51.311323347999	46.911727022	46.7749756691624	49.2867056387576	51.3485539167018	51.051009809486
"ENSG00000119402"	127.608058863275	117.174134310556	133.019414360211	143.030978218683	154.483291470986	142.830214944922
"ENSG00000119403"	80.7650655600943	84.1045222573794	84.9724875982911	118.479784534755	118.524716071932	113.863771879001
"ENSG00000119408"	273.357165347676	277.052665865354	263.786244365829	196.446413125609	222.060614203691	212.493572080783
"ENSG00000119414"	103.553548788669	97.2734644617615	104.382050966973	122.424195532022	117.795333203797	123.46711747429
"ENSG00000119421"	54.1412657097174	55.3684598752933	50.2625835041438	53.7472077945465	50.4732944749398	50.2064158971967
"ENSG00000119431"	9.75585393118705	8.28843966218296	9.60117921630176	13.0128699255658	12.5818544753282	11.8868772840715
"ENSG00000119446"	51.9071006873082	53.9379677508556	50.1624686439396	56.032754353711	56.7642217126039	62.4999495094075
"ENSG00000119471"	115.282915156317	108.086301990599	106.187400905081	103.476277283465	104.885256437808	110.923333813993
"ENSG00000119487"	75.9243746782076	71.7349727107713	79.6815813592223	90.9057712080601	88.8753024822459	91.028454991179
"ENSG00000119508"	11.841074618769	11.5280835910565	14.3607381440411	1.69572809228336	1.75051888352392	1.97071912867501
"ENSG00000119509"	14.8199613153147	14.178701351044	15.7557812780337	13.6026883924469	15.0617562269871	13.7637526447144
"ENSG00000119514"	11.3309402719856	13.4213819910475	12.2681734430522	13.5658247382669	13.8783325234381	13.114666582492
"ENSG00000119522"	18.2084449326354	18.5963976176897	16.1623953209121	19.9063732572394	19.400490218088	18.7687536064287
"ENSG00000119523"	35.9328207770821	31.1763136531857	34.7119556281679	43.2779300074057	45.4770218282153	45.8583213117074
"ENSG00000119537"	111.519091815232	96.5544318027426	104.502270860579	88.471295486008	91.2075042031075	91.9356114154898
"ENSG00000119541"	95.4360825405817	90.7941766040144	87.6825640394737	101.964867462082	98.6125637718477	99.5056753700827
"ENSG00000119547"	0.781957757843237	0.967685848884305	0.656490886584736	1.73259174646343	1.60464230989693	1.56406280053572
"ENSG00000119559"	16.1604603287602	16.2823662399229	14.4838301852757	20.8648282659213	17.6145962654595	18.2056909982358
"ENSG00000119574"	5.65988472343676	6.14270147552646	6.44181682461272	6.85663967749358	6.74679153024846	7.19468888246432
"ENSG00000119596"	75.8975646979387	72.2364864202801	80.338072245807	72.7530019801667	83.7371648676691	81.5502344199326
"ENSG00000119599"	10.7239921075644	11.0232040177256	11.6116825564675	10.8010506747614	10.6854590181773	11.8555960280608
"ENSG00000119616"	82.3662171594876	79.6026793951785	84.0308334828461	65.3592588612695	66.2279644266551	65.6593563664896
"ENSG00000119630"	2.19692893870243	2.90305754665292	2.21565674222348	3.61263810964716	4.33982806540306	3.50350067320002
"ENSG00000119632"	18.2456810163422	19.3537169776861	17.6021618965532	27.6477406350548	25.4189929545037	24.7121922484644
"ENSG00000119636"	5.9264950827776	6.65431277650181	4.94009392155013	6.31584987067191	5.7840061443103	5.55555106750289
"ENSG00000119638"	93.0157370996383	89.9527106484628	106.146370224669	129.760062713857	133.112373434632	134.790932150169
"ENSG00000119640"	14.1824795622539	13.1689422043821	12.8836336492254	10.4692777871407	11.5242493165325	11.6679084919965
"ENSG00000119650"	12.2134354558372	12.579916035496	13.2529097729293	16.5886443810329	12.7277310489552	15.1714091651965
"ENSG00000119655"	213.995773063099	203.676834541257	197.029327336244	166.918626127371	160.39129270288	162.787656279758
"ENSG00000119661"	48.4765402953988	47.8373395731067	45.4665072708382	35.8687041537528	34.9009702402582	37.4796368892375
"ENSG00000119669"	24.315162660554	18.7646908088	22.9771810304657	35.6840172463107	34.5727479495975	35.5042255721609
"ENSG00000119673"	19.2510552764263	19.6482300621292	17.7141756540767	20.0077483062346	17.6368424429376	17.4862221099894
"ENSG00000119681"	57.6786936618654	61.7215278397076	64.4181682461272	90.9418975891565	99.0122655835857	94.5632369203898
"ENSG00000119682"	75.5423324593756	70.3827369201999	73.3796791548129	87.5143150234933	91.2793484156188	85.755686478013
"ENSG00000119684"	53.9923213748901	53.895894453078	60.4381922462072	42.6143842321644	43.8723795183184	45.2014149354824
"ENSG00000119685"	57.3808049922108	61.3428681597094	57.566044617399	43.8677484742869	50.0356647540588	46.452665175911
"ENSG00000119688"	45.3595077283008	60.5476828317132	53.166735063673	42.1421608221177	42.1922460815695	40.3916090112749
"ENSG00000119689"	153.487137039515	156.596814328147	143.894596203292	136.10061123283	134.607608314308	129.066462300208
"ENSG00000119699"	1.9735124364615	1.93537169776861	2.17462606181194	2.13809194244423	2.22461774781165	2.1584066647393
"ENSG00000119703"	1.04261034379098	1.5567120177704	1.0667976907002	2.94909233440584	3.06340804616687	3.72246946527502
"ENSG00000119705"	23.310905482981	25.0756854754368	21.0901800383387	29.3434687273381	27.7169136805629	27.3085364973537
"ENSG00000119707"	179.51553191142	206.4115988968	202.732591913449	163.858942830425	178.843220500958	164.067998088277
"ENSG00000119711"	70.0299026274179	76.6865791262145	56.411030963814	63.0246836420454	66.9825110037408	65.7087807509866
"ENSG00000119718"	38.3531662180254	39.2964601242583	43.4925212362387	51.2393734006761	47.9933927232809	48.1099461193586
"ENSG00000119720"	15.8253355753988	15.9457798577022	16.6584562470877	16.4780534184926	16.9216825407313	17.6113471340322
"ENSG00000119723"	22.1014774841835	24.7748613963271	20.8928224655592	21.2633243676079	17.7663079020316	19.5548515699779
"ENSG00000119725"	68.2358681144232	59.7499731058503	62.775710109253	69.346800333928	63.7717676182106	63.9648507283892
"ENSG00000119729"	109.030231980268	91.7450331337877	108.979538707087	70.5773091104588	71.6640549428651	68.3983431427878
"ENSG00000119760"	75.1681098181221	90.3679740975275	85.6671370176586	72.5837978074802	74.6217024731524	66.352236187127
"ENSG00000119771"	19.1393470253059	19.6061567643516	24.8235616489853	12.7548243463053	11.743064176973	10.6043457876322
"ENSG00000119772"	28.5973122868384	31.3025335465184	31.4705318756558	19.7589186405191	20.8968191720668	19.8948788228144
"ENSG00000119777"	92.6433762625701	92.6454017062278	92.1959388847438	96.8039558768717	97.4820203262385	94.1878618482612
"ENSG00000119778"	21.6714007173697	21.3732352710099	22.8951196696426	17.2521901562742	21.4073871797613	22.459941815693
"ENSG00000119782"	4.09596920775029	4.33354967109058	4.14409872156614	6.74604871495336	7.05203826056294	7.01200634736175
"ENSG00000119787"	80.7650655600943	74.9746166396449	70.3676169058013	64.9906223194687	66.0820878530281	63.313262165686
"ENSG00000119801"	112.266792376065	104.76251146617	103.807621441211	126.11056095003	122.390445273048	126.97061814749
"ENSG00000119812"	89.7761978171449	74.5959569596467	91.6215093589822	95.3662733638489	96.4973534542563	93.7812055201219
"ENSG00000119820"	77.3765819427736	65.2977581508018	74.6348076686021	77.4505374323334	79.7215474871521	81.612796931954
"ENSG00000119844"	68.5143940205503	67.5276429330135	62.4076649059614	58.2077099503353	59.4082346095932	55.430385650986
"ENSG00000119862"	23.8310935723653	20.9525022932341	24.6594389273391	19.5008730612586	20.2039054473386	21.0835665512215
"ENSG00000119865"	28.1504792823565	25.3701985598798	23.9208866799313	8.22059488215628	7.43970525497668	7.10084511443218
"ENSG00000119878"	21.0756233780606	21.162868782122	18.8741129893111	22.3025107789442	22.173239191303	20.8958790151573
"ENSG00000119888"	2.60652585947746	2.77683765332018	3.0362703504544	13.1603245422861	13.6394596341239	12.3873773802429
"ENSG00000119899"	83.110938833624	80.6124385418404	75.3733599160099	74.243399518667	73.8500153986656	74.3242642814575
"ENSG00000119900"	104.223798295391	86.839286612922	104.710296410265	115.051464696008	128.663137939008	136.636526254801
"ENSG00000119906"	121.613049386477	114.355223359458	116.23991760591	114.867146425108	125.380915032401	127.877774571801
"ENSG00000119912"	57.7159297455722	50.2775908442063	62.9000330709	51.7565704688225	54.4119619628686	57.9016048758324
"ENSG00000119917"	24.2034544094335	21.8360415465632	27.9008626798513	301.618418501357	334.896143904171	379.16010410587
"ENSG00000119922"	10.5005756053235	10.181738062174	12.1861120822292	77.8929012824943	86.687153877841	88.5259545103219
"ENSG00000119927"	33.1028784153637	33.8690047109507	30.9781637107172	28.5324683353765	28.5918084308908	30.1864120503394
"ENSG00000119929"	17.4264871747921	17.965298151026	18.0534993810802	14.0081885884277	15.2076328006141	14.6396278130144
"ENSG00000119938"	132.597694079989	142.796772657101	126.8668638325	21.1597374993619	17.2863739747988	15.7344717733894
"ENSG00000119943"	5.62264863972994	6.0585548799713	5.82635661843953	6.0087756313519	6.27269266596073	6.19368869012146
"ENSG00000119950"	220.325907293259	227.95312735892	223.04236841036	53.009934710945	54.5213693930889	54.5857917386967
"ENSG00000119953"	58.7585400893632	56.2940724264	59.2483025142724	52.5675708607841	53.9743322419877	52.8340414020967
"ENSG00000119965"	23.5704409864176	19.858596551017	19.7357572779536	16.9941445770137	17.2863739747988	19.175409934568
"ENSG00000119969"	84.9355069352582	87.6807525684736	91.6625400393937	99.1263660902163	94.0539208460042	109.077739709361
"ENSG00000119977"	44.8322447830122	46.0281877686709	46.3236381846354	57.3967095583737	57.98593801673	59.4343864203575
"ENSG00000119979"	37.6829167113026	34.4580308798368	36.7224589683336	34.6886985834487	31.4728707600239	40.0396948811544
"ENSG00000119986"	39.7681373988846	44.8922087286763	36.9686430508029	15.5933257181709	15.6452625214951	17.861597182118
"ENSG00000120008"	101.278051713345	108.128375288377	113.064963555664	109.816825802438	113.601381712021	111.017177582026
"ENSG00000120029"	29.5654504632157	34.7946172620574	33.3579431745869	35.0941987794295	37.7090942825779	35.4103818041288
"ENSG00000120053"	58.4606514197086	51.7501562664215	55.0631731122947	53.6366168320062	46.2793429831638	48.6736343526717
"ENSG00000120063"	219.506713451709	214.40552547454	184.597031171545	152.836710230583	165.059343058943	166.916782073172
"ENSG00000120068"	1.67562376680694	1.47256542221525	2.46184082469276	40.5500195980803	39.714897169949	36.9118820926431
"ENSG00000120071"	72.722071479421	80.4862186485076	70.4496782666244	47.1854773504935	57.6577157260693	52.6463538660324
"ENSG00000120075"	0.856429925256878	0.673172764441256	1.43607381440411	27.0579221681736	23.3767209237257	22.4286605596823
"ENSG00000120093"	7.2547061885999	8.20850039640556	8.7875408237408	98.629444031869	115.795730070805	94.0486602590135
"ENSG00000120129"	70.4506703733049	51.5818630753112	38.1175021023262	17.3259174646343	16.7758059671043	14.9524403731215
"ENSG00000120137"	267.801914019455	226.270195447817	232.849111335523	146.901661907591	167.429837380382	177.990346700965
"ENSG00000120158"	11.5804220328213	11.780523377722	11.3244677935867	11.3540054874625	9.91960700663557	11.2299709078465
"ENSG00000120159"	70.3761982058913	64.0355592174745	71.9678134418516	82.2059488215628	80.5238686421005	86.3362665895719
"ENSG00000120162"	0.111708251120462	0.168293191110314	0.20515340205773	8.92100431157767	10.9407430220245	9.79103313135362
"ENSG00000120217"	8.00575799696647	6.94209413330045	6.44181682461272	11.2802781791023	13.0924224830227	11.3238146758786
"ENSG00000120253"	63.375814469009	61.5532346485973	66.9210397512315	65.7647590572503	67.4314461590778	65.3465438063825
"ENSG00000120254"	55.0349317186811	50.9928369064251	56.6223389679334	39.2597917017778	39.569020596322	39.7271951336074
"ENSG00000120256"	30.1545253074576	28.9030933742631	29.2938542798232	36.5285635635761	34.6821553798178	36.908753967042
"ENSG00000120265"	129.469863048616	121.044877706093	122.88688783258	122.571650148743	115.060147448291	123.060461146151
"ENSG00000120278"	1.22879076232509	1.30427223110493	1.14885905152329	3.6863654180073	4.37629720880981	4.50450086554288
"ENSG00000120306"	43.640690104394	39.128166933148	39.9228520404342	39.1123370850575	39.1313908754411	39.0702887573824
"ENSG00000120314"	49.4804251121347	51.3517221364679	48.0374897054257	45.8926689983983	43.9055664388185	41.2280697970014
"ENSG00000120318"	31.576198983384	32.8592455642888	38.2405941435608	36.7899268717129	38.8031685847803	34.6596316598716
"ENSG00000120333"	35.5976960237207	39.5909732087014	37.2968884940953	41.9508384569231	40.590156611711	40.4466640218538
"ENSG00000120334"	19.5861800297877	16.1140730488126	18.8330823088996	18.7635999776572	19.4015842923902	20.5205039430287
"ENSG00000120341"	2.88542412644154	4.04576831429195	2.61734710345252	1.29575744442957	1.71660258015565	2.33076638535833
"ENSG00000120370"	12.8092127951464	12.7061359288287	14.3197074636295	14.118779550968	14.0041510681914	14.6083465570036
"ENSG00000120437"	244.299242705384	215.359747868135	231.700252284	231.988873939868	227.633099316242	238.391949557174
"ENSG00000120438"	184.561393614531	167.751707767917	184.061991098979	202.328377786582	196.061397177586	203.19928529488
